date,headline,section,url,word_count
2013-10-27,"Lou Reed, 1942-2013",Obituaries,http://www.nytimes.com/slideshow/2013/10/27/obituaries/20131028-REED.html,22
2013-07-20,Helen Thomas Grills the Presidents,Obituaries,http://www.nytimes.com/video/obituaries/100000002348175/helen-thomas-grills-the-presidents.html,22
2013-06-19,Remembering Slim Whitman,Obituaries,http://www.nytimes.com/video/obituaries/100000002290575/remembering-slim-whitman.html,9
2013-05-13,"Merrill Brockway, 90, PBS Producer, Dies",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C02E2DA173BF930A25756C0A9659D8B63,723
2013-05-12,"Herbert Blau, Pioneering Theater Director, Dies at 87",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B00EFDE1538F931A25756C0A9659D8B63,1054
2013-05-11,"Brad Drewett, 54, Who Secured More Prize Money for Tennis Pros",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C07E5DE1338F932A25756C0A9659D8B63,266
2013-04-28,"Andy Johns, 62, Rolling Stones&#x27; Album Engineer",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9F06E4DC1431F93BA15757C0A9659D8B63,552
2013-04-26,Robert Holding Dies at 86; Held Vast Business Assets,Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9F05E5DC1031F935A15757C0A9659D8B63,651
2013-04-26,"Shakuntala Devi, 83, &#x2018;Human Computer&#x2019;",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A02EEDD1E31F935A15757C0A9659D8B63,551
2013-04-25,"Howard J. Phillips, Conservative Leader, Dies at 72",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D00E2DA1430F936A15757C0A9659D8B63,938
2013-04-24,"Henry Prunier, 91, Dies; &#xd; Was Part of U.S. Mission&#xd; To Train the Viet Minh",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9900E2D6113EF937A15757C0A9659D8B63,1011
2013-04-24,"Morris J. Kramer, 71, Lawyer At Skadden Known for Deals",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9803E4D71731F937A15757C0A9659D8B63,579
2013-04-22,"Zao Wou-Ki, 92; Seen as Modern Art Master",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C04E5DE103FF931A15757C0A9659D8B63,823
2013-04-22,"Dorothy Taubman, 95, Therapist for Pianists",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C01E7DF1631F931A15757C0A9659D8B63,672
2013-04-21,"Gerald Lynch, 76, President&#xd; Who Saved John Jay College",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B03E1D61631F932A15757C0A9659D8B63,505
2013-04-18,"Frank Bank, TV Actor, 71; &#xd; Lumpy on &#x2018;Leave It to Beaver&#x2019;",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0DEEDB123EF93BA25757C0A9659D8B63,383
2013-04-18,"Martyl Langsdorf, 96, Designer of the Doomsday Clock",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=950CE1DA123FF93BA25757C0A9659D8B63,637
2013-04-18,"Franco Biondi Santi, 91, Heir&#xd; Of Brunello Wine Originator",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9401E2D9103FF93BA25757C0A9659D8B63,615
2013-04-17,"Nathan Azrin, 82, a Pioneer In Changing Behaviors, Dies",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C03E5D9153EF934A25757C0A9659D8B63,955
2013-04-17,"Carl Williams, 53, Champ Who Ducked No One",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D04E1D7153EF934A25757C0A9659D8B63,529
2013-04-15,"Robert Byrne, a Chess Grandmaster, Dies at 84",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9800E3DA163EF936A25757C0A9659D8B63,815
2013-04-13,"Ralph Sanchez, 64, Founder of Racetrack",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D0CE7D71E3CF930A25757C0A9659D8B63,565
2013-04-12,"Ed Fisher, 86, New Yorker Cartoonist, Dies",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B04E6D9173FF931A25757C0A9659D8B63,792
2013-04-06,"Hugh McCracken, 70, Who&#xd; Made His Sound in Studios",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9405E6D7153CF935A35757C0A9659D8B63,692
2013-04-01,"Phil Ramone, 79, Producer Who Helped Music&#x2019;s Stars Shine",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B07EFD7103DF932A35757C0A9659D8B63,838
2013-04-01,"Bob Turley, Yankee With a Blazing Fastball, Dies at 82",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C04EFDB173CF932A35757C0A9659D8B63,1129
2013-04-01,"Eddie Bond, 79, Radio Host And Rockabilly Singer",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9F05E5DF163DF932A35757C0A9659D8B63,498
2013-03-31,"Helen Kutsher, 89, Matriarch Of Grand Borscht Belt Resort",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9F0CE0DD123AF932A05750C0A9659D8B63,829
2013-03-28,"James M. Nabrit, a Fighter For Civil Rights, Dies at 80",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E06EFDF143DF93BA15750C0A9659D8B63,796
2013-03-28,"Lori March, 90, &#x2018;Secret Storm&#x2019; Actress",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C05EFD91F3AF93BA15750C0A9659D8B63,606
2013-03-27,"Buchenwald’s Liberation, as Seen by Louis Nemeth",Obituaries,http://www.nytimes.com/slideshow/2013/03/27/obituaries/20130328-BUCHENWALD.html,20
2013-03-26,"Fran Warren, 87, Big-Band Singer",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C01E2DD1F3BF935A15750C0A9659D8B63,323
2013-03-26,"Cal Whipple, 94; Fought to Print War Photo",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B00E3DB133AF935A15750C0A9659D8B63,675
2013-03-23,"Mariam Farhat, 64, the &#x2018;Mother of Martyrs&#x2019;",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E0DE4D6113BF930A15750C0A9659D8B63,489
2013-03-20,"Richard D. Lyons, 84, a Versatile Reporter for The Times",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B02E4D6143BF933A15750C0A9659D8B63,290
2013-03-09,"Tom Connors, 77, Who Set&#xd; Canada to Music, Is Dead",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9403E1DE1139F93AA35750C0A9659D8B63,861
2013-03-09,"Lillian Cahn, 89, Creator of Coach Handbag",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0DE3DB1738F93AA35750C0A9659D8B63,708
2013-03-06,"Mary Ellen Moore-Richard, 58,&#xd; American Indian Memoirist",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E06E5D61739F935A35750C0A9659D8B63,716
2013-03-04,"Sylvia Smith, 67, Memoirist of the Life Banal",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B02EEDB1330F937A35750C0A9659D8B63,1098
2013-03-02,"Wojciech Inglot, 57; Solved a Problem for Muslim Women",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D0CE2DC1430F931A35750C0A9659D8B63,754
2013-02-01,Last Word: Ed Koch,Obituaries,http://www.nytimes.com/video/obituaries/1194834046901/last-word-ed-koch.html,28
2013-01-16,A Mayor to Remember,Obituaries,http://www.nytimes.com/slideshow/2013/01/16/obituaries/20130301-KOCH.html,47
2013-01-11,"Jeanne Manford, 92, Who Stood Up for Her Gay Son, Inspiring Others, Dies",Obituaries,http://www.nytimes.com/2013/01/11/obituaries/jeanne-manford-founder-of-pflag-dies-at-92.html,726
2012-12-04,A Legendary Modernist,Obituaries,http://www.nytimes.com/slideshow/2012/12/04/obituaries/20121206_NIEMEYER.html,27
2012-11-16,The Photographs of Cornel Lucas,Obituaries,http://www.nytimes.com/slideshow/2012/11/16/obituaries/20121116LUCAS.html,4
2012-10-17,George McGovern Dies at 90,Obituaries,http://www.nytimes.com/slideshow/2012/10/17/obituaries/MCGOVERN-OBIT.html,21
2012-10-14,"Arlen Specter, 1930-2012",Obituaries,http://www.nytimes.com/slideshow/2012/10/14/obituaries/15specter_ss.html,22
2012-09-16,"Eli Zborowski, 86, Leader in Holocaust Remembrance, Dies",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9801E3D91331F935A2575AC0A9649D8B63,803
2012-09-16,"Eli Zborowski, 86, Leader in Holocaust Remembrance, Dies",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C03E2DC1F31F935A2575AC0A9649D8B63,802
2012-09-13,"Gaeton Fonzi, 76, Assassination Investigator",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C00E3D7133EF930A2575AC0A9649D8B63,887
2012-09-12,"Munnu Kasliwal, 54, Jeweler for the Elite",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9805E3D7123EF931A2575AC0A9649D8B63,800
2012-09-10,"Sy J. Schulman, 86, New York Parks Planner",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E0DE6DD1F3FF933A2575AC0A9649D8B63,611
2012-09-07,"John F. Stacks, 70, Writer and Editor at Time",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9400E0D6143FF934A3575AC0A9649D8B63,477
2012-09-07,"Lawrence Mead Jr., Aerospace Engineer for Grumman, Dies at 94",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C03E1DA133FF934A3575AC0A9649D8B63,612
2012-09-06,"Alan M. Kriegsman, 84; Won Pulitzer for Criticism",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=950CE2DD103CF935A3575AC0A9649D8B63,457
2012-09-04,"George L. Gunther, 92; Served 40 Years in Connecticut Legislature",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A0CEEDB103DF937A3575AC0A9649D8B63,272
2012-09-04,"Byard Lancaster, 70, Jazz Alto Saxophonist",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E00EFD9123CF937A3575AC0A9649D8B63,653
2012-09-03,"Hal David, Whose Musings Became Pop Hits, Dies at 91",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C06E0DD1E3FF930A3575AC0A9649D8B63,1984
2012-08-30,"Jan Sawka, 65, Polish Artist Defied Labels",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D01E2DA123DF933A0575BC0A9649D8B63,827
2012-08-28,"Willard Butcher, 85; Led Chase Manhattan",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9402EFDA123DF93BA1575BC0A9649D8B63,629
2012-08-27,Neil Armstrong Dies at 82; Made 'Giant Leap' as First Man on the Moon,Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A0DEFDD143DF934A1575BC0A9649D8B63,2260
2012-08-27,"Jerry Grant, 77, Driver Fit for Any Racecar",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9802E1DB1F3DF934A1575BC0A9649D8B63,634
2012-08-26,"Remy Charlip, Dancer and Children's Author, Dies at 83",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D07E6DC1F3BF935A1575BC0A9649D8B63,916
2012-08-26,"Willa Ward, 91, Influential Singer in Golden Era of Gospel",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9802E0DC103AF935A1575BC0A9649D8B63,584
2012-08-26,"Patrick Ricard, 67, Leader of a French Spirits Company",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C07E1DD1E3AF935A1575BC0A9649D8B63,628
2012-08-25,"Rosemary Rice, 87, Daughter On Early TV's 'Mama' Series",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=940DE2DC103AF936A1575BC0A9649D8B63,427
2012-08-24,"Matthew Ianniello, 92, Former Mafia Boss",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9807EFDD103AF937A1575BC0A9649D8B63,807
2012-08-22,"Donal Henahan, 91, Critic Who Liked to Spur Debate",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9F03EFDE173AF931A1575BC0A9649D8B63,851
2012-08-22,"Dom Mintoff, Ex-Leader Of Malta, Is Dead at 96",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9402E3DE143AF931A1575BC0A9649D8B63,1151
2012-08-22,"Phil Moriarty, 98, Coach Of Olympians in the Pool",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D01E0DD143AF931A1575BC0A9649D8B63,786
2012-08-21,"Scott McKenzie, 73, Singer Known for 'San Francisco'",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9805E3DF143AF932A1575BC0A9649D8B63,463
2012-08-20,"Brent Grulke, 51, a Builder Of South by Southwest Fest",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C00E3DE163AF933A1575BC0A9649D8B63,600
2012-08-18,"Dale Olson, 78, Veteran Hollywood Publicist",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9905E1DD1E38F93BA2575BC0A9649D8B63,663
2012-08-18,"Dr. George F. Cahill Jr., Diabetes Expert, Is Dead at 85",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B00E6DE103BF93BA2575BC0A9649D8B63,895
2012-08-16,"Sami Rohr, 86; Gave Name to a Book Prize",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9903EEDC123BF935A2575BC0A9649D8B63,538
2012-08-16,"Iver Peterson, 70, a Times Reporter",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A01E3DD123BF935A2575BC0A9649D8B63,305
2012-08-15,"Michael Dokes, 54, a Champ Who Lived Big and Fell Hard",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C00E6DA163BF936A2575BC0A9649D8B63,618
2012-08-15,"William N. Wallace, 88, Former Times Reporter",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E0DE6DC143BF936A2575BC0A9649D8B63,457
2012-08-15,"Joe Kubert, Prolific Comic-Book Artist Who Helped Define Genre, Dies at 85",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0CE4DB163BF936A2575BC0A9649D8B63,966
2012-08-13,Dr. William C. Reeves Dies at 69; Sought Cause of Chronic Fatigue Syndrome,Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9800E7D71338F930A2575BC0A9649D8B63,965
2012-08-13,"DeAndre McCullough, 35, Inspiration for 'The Corner'",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=940DE6DE1E38F930A2575BC0A9649D8B63,545
2012-08-09,"Sir Bernard Lovell, 98; a Radio Telescope Bears His Name",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9405EFDF1F39F93AA3575BC0A9649D8B63,969
2012-08-07,"John Phelan Jr., Ex-Head Of Big Board, Dies at 81",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0DE1DD1339F934A3575BC0A9649D8B63,855
2012-08-06,"Esther Kartiganer, 74, a Force As a '60 Minutes' Producer",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C07E4DF1239F935A3575BC0A9649D8B63,508
2012-08-03,"Gerald Gold, 85, Editor on the Pentagon Papers",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9803E5DF1639F930A3575BC0A9649D8B63,626
2012-08-02,"Rita Miljo, 81, 'the Mother Teresa of Baboons'",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A04E1DB1330F931A3575BC0A9649D8B63,783
2012-08-02,Judith Martin Dies at 93; Force in Children's Theater,Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9901E5D91130F931A3575BC0A9649D8B63,583
2012-08-02,"R. G. Armstrong, 95, Actor",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9800E4DA1130F931A3575BC0A9649D8B63,331
2012-08-01,"Adm. James D. Watkins, a Cold Warrior Enlisted to Help Fight AIDS, Dies at 85",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9504EEDE1330F932A3575BC0A9649D8B63,811
2012-07-30,"Miriam Ben-Porat, 94, Israeli Judge and Watchdog",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=940DE0D61331F933A05754C0A9649D8B63,492
2012-07-25,"Sherman Hemsley, Star Of 'Jeffersons,' Dies at 74",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9F01EEDD1731F936A15754C0A9649D8B63,989
2012-07-24,"Oswaldo Payá, 60, Cuban Leader Of Petition Drive for Human Rights",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E00E5DE113EF937A15754C0A9649D8B63,626
2012-07-22,"Ilhan Mimaroglu, 86, Composer and Record Producer",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E01E4DB163EF931A15754C0A9649D8B63,607
2012-07-21,"Isuzu Yamada, 95, a Star for Kurosawa",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B02E3DC1F3EF932A15754C0A9649D8B63,747
2012-07-21,"Richard B. Scudder, 99, Newspaperman",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9905EEDF133EF932A15754C0A9649D8B63,716
2012-07-20,"Gustin Reichbach, 65, Judge Known for Fierce Independence",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A00E0DD1E3FF933A15754C0A9649D8B63,860
2012-07-19,"Barton M. Biggs, 79, a Market Prognosticator",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9504E1D6123FF93AA25754C0A9649D8B63,646
2012-07-13,Colin Marshall Dies at 78; Revamped British Airways,Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9906EFDB1E3CF930A25754C0A9649D8B63,780
2012-07-11,"Robert de La Rochefoucauld, 88, Wartime Hero and Spy",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C05E2D9123CF932A25754C0A9649D8B63,1046
2012-07-02,"Horacio Coppola, 105, Evocative Argentine Photographer",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=980CE7D7143DF931A35754C0A9649D8B63,780
2012-07-02,"Barry H. Becher, 71, a Creator Of Ginsu Knife Commercials",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9503E0D71E3AF931A35754C0A9649D8B63,779
2012-06-28,"Harry Levinson, 90, Dies; Psychologist for Workplace",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C00E1D7143AF93BA15755C0A9649D8B63,1277
2012-06-27,"George R. Hearst Jr., 84, Leader of Giant Publisher",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E06E4DA163AF934A15755C0A9649D8B63,437
2012-06-26,"Ralph Wenzel, 69, Dies; Dementia Fueled Debate",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C06E6D6143BF935A15755C0A9649D8B63,1139
2012-06-25,"Judith S. Wallerstein, Psychologist, Dies at 90",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9502E6DF1F38F936A15755C0A9649D8B63,960
2012-06-25,"Gerhard Kallmann, Architect, Dies at 97",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9801E6D6133BF936A15755C0A9649D8B63,805
2012-06-25,"Frances W. Preston, 83, Fighter For the Rights of Songwriters",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B0DEED61E38F936A15755C0A9649D8B63,729
2012-06-24,"Susan Tyrrell, 67, Actress Who Played the Down, Out and Odd",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9405E1DF1F38F937A15755C0A9649D8B63,510
2012-06-24,"Robert J. Kelleher, 99, Judge and Tennis Official, Dies",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9803E6D6143BF937A15755C0A9649D8B63,808
2012-06-24,Kevin M. Tucker Is Dead at 71; Led Philadelphia Police,Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9503EFD7143BF937A15755C0A9649D8B63,610
2012-06-20,"Eugene Selznick, 82, Beach Volleyball Pioneer",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9F0DE5DD1738F933A15755C0A9649D8B63,691
2012-06-19,"Paul Jenkins, Abstract Painter, Dies at 88",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9501E6D91738F93AA25755C0A9649D8B63,668
2012-06-17,"Rodney G. King, Symbol of Police Brutality, Dies at 47",Obituaries,http://www.nytimes.com/slideshow/2012/06/17/obituaries/18king-obit_ss.html,26
2012-06-16,"Ruth L. Sims, 92, First woman Elected to Lead Greenwich",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C04EEDC1339F935A25755C0A9649D8B63,363
2012-06-15,"Wayne Roberts, 61, Graffiti Writer of '70s",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0CEFDA1739F936A25755C0A9649D8B63,842
2012-06-09,"Ada María Isasi-Díaz, 69, Dissident Theologian",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0DE7D81E31F93AA35755C0A9649D8B63,758
2012-06-05,"Klaas Faber, 90, a War Criminal Who Escaped to Germany",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B00E2DD1631F936A35755C0A9649D8B63,840
2012-06-05,"Randy Paar, 63, Talk-Show Host's Daughter and Guest",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A07EED81031F936A35755C0A9649D8B63,710
2012-06-05,"Marion O. Sandler, 81, Banker and Philanthropist, Dies",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=990CE3DD1031F936A35755C0A9649D8B63,967
2012-06-05,"Herb Reed, 83, Last of the Original Platters",Obituaries,http://www.nytimes.com/2012/06/06/arts/music/herb-reed-last-of-the-original-platters-dies-at-83.html,783
2012-06-03,"Kathi Kamen Goldmark, 63, Guide and Friend to Writers",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9D01EFD7133EF930A35755C0A9649D8B63,902
2012-06-03,"Lee Rich, 93, a Founder Of Lorimar Productions",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B03E5D9103EF930A35755C0A9649D8B63,745
2012-05-31,"Michael J. O'Neill, Ex-Editor Of The Daily News, Dies at 89",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0DE2DD1E3EF932A05756C0A9649D8B63,805
2012-05-28,"Edoardo Mangiarotti, Fencer, Dies at 93; Won Six Gold Medals in Olympic Games",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9407E4D6163EF93BA15756C0A9649D8B63,641
2012-05-26,"Eddie Blazonczyk, 70, Singer Who Kept Polka Dancing",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9906E7DF103FF935A15756C0A9649D8B63,714
2012-05-23,"Jean Pakter, 101, Women's Health Advocate",Obituaries,http://www.nytimes.com/2012/05/24/nyregion/jean-pakter-womens-health-advocate-in-new-york-dies-at-101.html,855
2012-05-18,A Brazen Kidnapping,Obituaries,http://www.nytimes.com/slideshow/2012/05/18/obituaries/20120519_RAY.html,28
2012-05-17,"Everett Lilly, 87, Bluegrass Singer and Player",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=940DE5D6123DF934A25756C0A9649D8B63,593
2012-05-15,"Joyce Redman, 96, Fiery, Versatile Actress",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=990DEEDC153DF936A25756C0A9649D8B63,581
2012-05-15,"E. J. Potter, 71, 'Michigan Madman' of Racing",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=990DE4DD153DF936A25756C0A9649D8B63,712
2012-05-13,"Louis H. Pollak, Civil Rights Advocate and Federal Judge, Dies at 89",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9504E0D8153DF930A25756C0A9649D8B63,884
2012-05-11,"Mort Lindsey, 89, Pianist And Versatile Bandleader",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C0CE5DF113AF932A25756C0A9649D8B63,613
2012-05-08,"Bob Stewart, Inventor of Game Shows, Is Dead at 91",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=950CE1D7153AF93BA35756C0A9649D8B63,813
2012-05-07,"George Lindsey, a k a Goober, Dies at 83",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9904E0DE173AF934A35756C0A9649D8B63,488
2012-05-05,"Floyd D. Hall, 96, Headed Eastern Airlines",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A00E5D9103BF936A35756C0A9649D8B63,654
2012-05-03,"Bob Smith, 78, Inventor of Improved Ski Goggles",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9405E5DC1F38F930A35756C0A9649D8B63,489
2012-04-30,"Moscelyne Larkin, 87, a Founder of Tulsa Ballet",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9C00E0DB1138F933A05757C0A9649D8B63,471
2012-04-30,"Robert Miles Parker, 72, an Artist of Cities",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9A01E6DC1238F933A05757C0A9649D8B63,802
2012-04-29,"Hugo Fiorato, 97, Conductor at City Ballet",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9E03EEDE1538F93AA15757C0A9649D8B63,549
2012-04-26,"George Cowan, 92, Dies; Helped Guide Nuclear Era",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9B05E6DE1138F935A15757C0A9649D8B63,976
2012-04-24,"Valeri Vasiliev, 62, Soviet Hockey Mainstay",Obituaries,http://query.nytimes.com/gst/fullpage.html?res=9806EFD81539F937A15757C0A9649D8B63,583
