date,headline,section,url,word_count
2015-09-02,2020 Olympics Logo Is Discarded After Plagiarism Accusations,World,http://www.nytimes.com/2015/09/02/world/asia/2020-olympics-logo-is-discarded-after-plagiarism-accusations.html,437
2015-09-02,Lawyer Who Advised Churches in China Faces Secretive Detention,World,http://www.nytimes.com/2015/09/02/world/asia/china-lawyer-churches-zhang-kai.html,536
2015-09-02,Train Station in Budapest Cuts Off Service to Migrants,World,http://www.nytimes.com/2015/09/02/world/europe/keleti-train-station-budapest-migrant-crisis.html,1276
2015-09-02,A 2nd Suspect Is Arrested in Bangkok Shrine Bombing,World,http://www.nytimes.com/2015/09/02/world/asia/foreigner-arrested-in-connection-with-bangkok-shrine-bombing.html,809
2015-09-02,"As China’s Economy Falters, Military Parade Offers Chance to Burnish Image",World,http://www.nytimes.com/2015/09/02/world/asia/as-economy-falters-military-parade-offers-chance-to-burnish-chinas-image.html,1432
2015-09-01,Fireball Fight in El Salvador,World,http://www.nytimes.com/video/world/americas/100000003885855/fireball-fight-in-el-salvador.html,27
2015-09-01,Vice Urges Release of Its Journalists,World,http://www.nytimes.com/video/world/middleeast/100000003885667/vice-urges-release-of-its-journalists.html,35
2015-09-01,Pope Asks Bullied Girl to Sing for Him,World,http://www.nytimes.com/video/world/europe/100000003885432/pope-asks-bullied-girl-to-sing-for-him.html,35
2015-09-01,Second Bomb Suspect Arrested in Bangkok,World,http://www.nytimes.com/video/world/asia/100000003884915/second-bomb-suspect-arrested-in-bangkok.html,22
2015-09-01,Aftermath of Suicide Bombing in Pakistan,World,http://www.nytimes.com/video/world/asia/100000003884909/aftermath-of-suicide-bombing-in-pakistan.html,19
2015-09-01,Protesters Storm Ministry in Beirut,World,http://www.nytimes.com/video/world/middleeast/100000003884858/protesters-storm-ministry-in-beirut.html,29
2015-09-01,1965: Rusk Letter Admits Spying,World,http://iht-retrospective.blogs.nytimes.com/2015/09/01/1965-rusk-letter-admits-spying/,122
2015-09-01,Migrants Arrive in Munich,World,http://www.nytimes.com/video/world/europe/100000003884755/migrants-arrive-in-munich.html,15
2015-09-01,1940: Pilot Is Saved by Cup of Tea,World,http://iht-retrospective.blogs.nytimes.com/2015/09/01/1940-pilot-is-saved-by-cup-of-tea/,116
2015-09-01,Migrants Stranded at Station in Budapest,World,http://www.nytimes.com/video/world/europe/100000003884698/migrants-stranded-at-station-in-budapest.html,25
2015-09-01,"Anxious About Military Parade, China Deploys Crack Team of Monkeys",World,http://sinosphere.blogs.nytimes.com/2015/09/01/anxious-about-military-parade-china-deploys-crack-team-of-monkeys/,548
2015-09-01,1945: Tokio Ruin Bares Toll of Bombers,World,http://iht-retrospective.blogs.nytimes.com/2015/09/01/1945-tokio-ruin-bares-toll-of-bombers/,471
2015-09-01,Explosion at Chinese Chemical Plant Is Said to Kill at Least 1,World,http://www.nytimes.com/2015/09/01/world/asia/explosion-at-chinese-chemical-plant-is-said-to-kill-at-least-1.html,141
2015-09-01,An Escalating Migrant Crisis and an Intensifying Search for Solutions,World,http://www.nytimes.com/2015/09/01/world/europe/an-escalating-migrant-crisis-and-an-intensifying-search-for-solutions.html,816
2015-09-01,Most Nations Miss a Goal for Women in Leadership,World,http://www.nytimes.com/2015/09/01/world/most-nations-miss-a-goal-for-women-in-leadership.html,700
2015-09-01,Turkey: Journalists Held in Terror Case,World,http://www.nytimes.com/2015/09/01/world/europe/turkey-journalists-held-in-terror-case.html,84
2015-09-01,Czech Republic: U.S. Man Is Extradited,World,http://www.nytimes.com/2015/09/01/world/europe/czech-republic-us-man-is-extradited.html,90
2015-09-01,Clash Erupts During Raid by Israelis in West Bank,World,http://www.nytimes.com/2015/09/01/world/middleeast/clash-erupts-during-raid-by-israelis-in-west-bank.html,437
2015-09-01,"In Vienna, Trains Packed With Refugees Are Welcomed and Ushered On",World,http://www.nytimes.com/2015/09/01/world/europe/in-vienna-trains-packed-with-migrants-are-welcomed-and-ushered-on.html,520
2015-09-01,India’s Supreme Court Suspends Ban on Starvation Ritual,World,http://www.nytimes.com/2015/09/01/world/asia/indias-supreme-court-suspends-ban-on-fasting-to-the-death.html,228
2015-09-01,Faking Doctors’ Notes to Escape Gaza War Zone,World,http://www.nytimes.com/2015/09/01/world/middleeast/medical-fraud-grows-in-gaza-as-residents-seek-exit-permits.html,1445
2015-09-01,Afghanistan’s Electoral Reform Plan Is Met With Skepticism,World,http://www.nytimes.com/2015/09/01/world/asia/afghanistans-electoral-reform-plan-is-met-with-skepticism.html,1063
2015-09-01,Favorite to Lead Britain’s Labour Party Is Criticized for Bin Laden Comments,World,http://www.nytimes.com/2015/09/01/world/europe/jeremy-corbyn-favorite-to-lead-britains-labour-party-is-criticized-for-bin-laden-comments.html,877
2015-09-01,Reformist Iranian Politician Is Said to Be Held,World,http://www.nytimes.com/2015/09/01/world/middleeast/ali-shakorirad-iran-politician-reported-arrested.html,486
2015-09-01,Angela Merkel Calls for European Unity to Address Migrant Influx,World,http://www.nytimes.com/2015/09/01/world/europe/germany-migrants-merkel.html,689
2015-09-01,Thai Police Seize Explosives in Bangkok Bombing Investigation,World,http://www.nytimes.com/2015/09/01/world/asia/thai-police-bangkok-shrine-bombing-investigation.html,648
2015-09-01,2 More Officers Die in Violent Protest Over Autonomy for East Ukraine,World,http://www.nytimes.com/2015/09/01/world/europe/ukraine-donetsk-luhansk-protests.html,858
2015-09-01,"China Punishes Nearly 200 Over ‘Rumors’ About Stocks, Blasts and Parade",World,http://www.nytimes.com/2015/09/01/world/asia/china-punishes-nearly-200-over-rumors-about-stocks-blasts-and-parade.html,667
2015-09-01,"Cyprus Hopes Reunification Talks Will Revive a Resort, Population 0",World,http://www.nytimes.com/2015/09/01/world/europe/cyprus-varosha-reunification.html,1306
2015-09-01,"Palmyra Temple Was Destroyed by ISIS, U.N. Confirms",World,http://www.nytimes.com/2015/09/01/world/middleeast/isis-militants-severely-damage-temple-of-baal-in-palmyra.html,611
2015-09-01,Migrant Crisis Tests Core European Value: Open Borders,World,http://www.nytimes.com/2015/09/01/world/europe/austria-migrant-crisis-truck.html,1373
2015-09-01,"Protests in Iraq Bring Fast Promises, but Slower Changes",World,http://www.nytimes.com/2015/09/01/world/middleeast/protests-in-iraq-bring-fast-promises-but-slower-changes.html,1285
2015-08-31,Amal Clooney Discusses Al Jazeera Case,World,http://www.nytimes.com/video/world/middleeast/100000003883707/amal-clooney-discusses-al-jazeera-case.html,28
2015-08-31,1965: Russia Rejects U.S. Proposal,World,http://iht-retrospective.blogs.nytimes.com/2015/08/31/1965-russia-rejects-u-s-proposal/,82
2015-08-31,Thai Police to Be Rewarded in Bomb Case,World,http://www.nytimes.com/video/world/asia/100000003882937/thai-police-to-be-rewarded-in-bomb-case.html,31
2015-08-31,1890: Guatemalan Rebel&#8217;s Murder,World,http://iht-retrospective.blogs.nytimes.com/2015/08/31/1890-guatemalan-rebels-murder/,130
2015-08-31,Clashes in Ukraine After Parliament Vote,World,http://www.nytimes.com/video/world/europe/100000003882898/clashes-in-ukraine-after-parliament-vote.html,28
2015-08-31,Beijing&#8217;s World War II Military Parade: What to Expect,World,http://sinosphere.blogs.nytimes.com/2015/08/31/beijings-world-war-ii-military-parade-what-to-expect/,1845
2015-08-31, At Least 13 Reported Dead in Yemen Strikes ,World,http://www.nytimes.com/2015/08/31/world/middleeast/civilians-reported-dead-in-yemen-saudi-strikes.html,348
2015-08-31,Caste Quotas in India Come Under Attack,World,http://www.nytimes.com/2015/08/31/world/asia/caste-quotas-in-india-come-under-attack.html,1305
2015-08-31,Growing Migrant Crisis Prompts Call for Urgent Meeting of E.U. Officials ,World,http://www.nytimes.com/2015/08/31/world/europe/growing-migrant-crisis-prompts-call-for-urgent-meeting-of-eu-officials.html,1205
2015-08-31,Indian Scholar Who Criticized Worship of Idols Is Killed ,World,http://www.nytimes.com/2015/08/31/world/asia/indian-scholar-who-criticized-worship-of-idols-is-killed.html,399
2015-08-31,ISIS Damages Temple of Baal in Palmyra,World,http://www.nytimes.com/2015/08/31/world/middleeast/isis-damages-a-temple-in-palmyra.html,364
2015-08-31,A Tug of War Over Gulag History in Russia’s North,World,http://www.nytimes.com/2015/08/31/world/europe/russians-clash-over-commemorating-monasterys-grim-past.html,1414
2015-08-31,An Archipelago’s Gulag,World,http://www.nytimes.com/slideshow/2015/08/31/world/russians-clash-over-how-to-commemorate-history-at-site-of-first-gulag.html,18
2015-08-31,"As Police Investigate Deaths in Truck, Migrants and Smugglers Appear to Shift Tactics",World,http://www.nytimes.com/2015/08/31/world/europe/as-police-investigate-deaths-in-truck-migrants-and-smugglers-appear-to-shift-tactics.html,987
2015-08-31,Sierra Leone Reports Ebola Death,World,http://www.nytimes.com/2015/08/31/world/africa/sierra-leone-reports-ebola-death.html,212
2015-08-31,"Susan Rice, Obama’s Security Adviser, Urges Pakistan to Do More Against Militants",World,http://www.nytimes.com/2015/08/31/world/asia/susan-rice-obamas-security-adviser-urges-pakistan-to-do-more-against-militants.html,475
2015-08-31,Egypt Defends Ruling Against Two Al Jazeera Journalists,World,http://www.nytimes.com/2015/08/31/world/middleeast/egypt-summons-british-ambassador-after-his-critique-of-ruling-against-journalists.html,614
2015-08-31,"To Jar North, South Korea Used a Pop-Music Barrage",World,http://www.nytimes.com/2015/08/31/world/asia/south-koreas-pop-music-barrage-rattles-north.html,1175
2015-08-31,Jason Rezaian’s Status Unclear After Iran Sentences 2,World,http://www.nytimes.com/2015/08/31/world/middleeast/iran-sentences-two-charged-with-spying-to-10-years-in-prison.html,739
2015-08-31,Tianjin Explosion Reveals Company That Exploited Weak Governance,World,http://www.nytimes.com/slideshow/2015/08/31/world/asia/tianjin-explosion-reveals-company-that-exploited-weak-governance.html,35
2015-08-31,"Behind Deadly Tianjin Blast, Shortcuts and Lax Rules",World,http://www.nytimes.com/2015/08/31/world/asia/behind-tianjin-tragedy-a-company-that-flouted-regulations-and-reaped-profits.html,3163
2015-08-30,The Phone Charger Situation,World,http://www.nytimes.com/video/world/europe/100000003881351/the-phone-charger-situation.html,15
2015-08-30,1940: Arab World &#8216;Sitting on Fence&#8217; As War Nears Its Threshold,World,http://iht-retrospective.blogs.nytimes.com/2015/08/30/1940-arab-world-sitting-on-fence-as-war-nears-its-threshold/,165
2015-08-30,1965: Dr. King&#8217;s Children Enroll in White School,World,http://iht-retrospective.blogs.nytimes.com/2015/08/30/1965-dr-kings-children-enroll-in-white-school/,121
2015-08-30,"Paul Royle, Who Fled Nazis in a ‘Great Escape,’ Dies at 101",World,http://www.nytimes.com/2015/08/30/world/paul-royle-who-fled-nazis-in-a-great-escape-dies-at-101.html,592
2015-08-30,Venezuelan Border Town Remains Active Despite President’s Order,World,http://www.nytimes.com/slideshow/2015/08/30/world/americas/in-venezuelan-town-the-daily-bustle-belies-an-emergency-order.html,23
2015-08-30,"In a Venezuelan Border Town, a State of Emergency Is Barely Perceptible",World,http://www.nytimes.com/2015/08/30/world/americas/in-a-venezuelan-border-town-a-state-of-emergency-is-barely-perceptible.html,1297
2015-08-30,"With Ruble’s Decline, Russian Tourists Gain Appreciation for the Motherland",World,http://www.nytimes.com/2015/08/30/world/europe/with-rubles-decline-russian-tourists-gain-appreciation-for-the-motherland.html,1130
2015-08-30,Europe to Bolster Railway Security After Thwarted Train Attack,World,http://www.nytimes.com/2015/08/30/world/europe/europe-to-bolster-railway-security-after-thwarted-train-attack.html,487
2015-08-30,3 Children Among Migrants Found Crammed in Van Are Hospitalized in Austria,World,http://www.nytimes.com/2015/08/30/world/europe/austria-migrants-syria.html,405
2015-08-30,38 People Killed in Truck Crash in Swaziland,World,http://www.nytimes.com/2015/08/30/world/africa/38-people-killed-in-truck-crash-in-swaziland.html,293
2015-08-30,Prominent Afghan Officials Are Killed by Taliban in 3 Attacks in South,World,http://www.nytimes.com/2015/08/30/world/asia/prominent-afghan-officials-are-killed-by-taliban-in-3-attacks-in-south.html,1079
2015-08-30,Turkey Launches Its First Airstrikes of ISIS Campaign,World,http://www.nytimes.com/2015/08/30/world/europe/turkey-launches-its-first-airstrikes-of-isis-campaign.html,331
2015-08-30,Lebanese Protesters Aim for Rare Unity Against Gridlocked Government,World,http://www.nytimes.com/2015/08/30/world/middleeast/lebanon-protests-garbage-government-corruption.html,1301
2015-08-30,U.S. Is Playing Catch-Up With Russia in Scramble for the Arctic,World,http://www.nytimes.com/2015/08/30/world/united-states-russia-arctic-exploration.html,2218
2015-08-30,Al Jazeera Journalists Sentenced to 3 Years in Prison in Egypt,World,http://www.nytimes.com/2015/08/30/world/middleeast/al-jazeera-journalists-sentenced-to-3-years-in-prison-in-egypt.html,669
2015-08-30,Thai Police Announce Arrest in Bangkok Shrine Bombing,World,http://www.nytimes.com/2015/08/30/world/asia/thai-police-announce-arrest-in-bangkok-shrine-bombing.html,674
2015-08-30,Young Hands in Mexico Feed Growing U.S. Demand for Heroin,World,http://www.nytimes.com/2015/08/30/world/americas/mexican-opium-production-rises-to-meet-heroin-demand-in-us.html,1681
2015-08-30,"Antigovernment Protesters Gather in Malaysia, Defying Police Orders",World,http://www.nytimes.com/2015/08/30/world/asia/malaysia-protests-najib-razak-1mdb.html,690
2015-08-29,The Jordanian Aid Worker,World,http://www.nytimes.com/video/world/europe/100000003881350/the-jordanian-aid-worker.html,35
2015-08-29,A New Race for the Arctic,World,http://www.nytimes.com/slideshow/2015/08/29/world/a-new-geopolitical-race-for-the-arctic.html,22
2015-08-29,U.N. Urges the Netherlands to Stop Portrayals of ‘Black Pete’ Character,World,http://www.nytimes.com/2015/08/29/world/europe/zwarte-piet-netherlands-united-nations.html,456
2015-08-29,Bangladesh: 2 Held in Blogger Case,World,http://www.nytimes.com/2015/08/29/world/asia/bangladesh-2-held-in-blogger-case.html,107
2015-08-29,Poland: New Hints About a Train Filled with Treasure,World,http://www.nytimes.com/2015/08/29/world/europe/poland-new-hints-about-a-train-filled-with-treasure.html,127
2015-08-29,Grim Findings in Austria and at Sea Push Migrant Crisis Into Public View,World,http://www.nytimes.com/2015/08/29/world/grim-findings-in-austria-and-at-sea-push-migrant-crisis-into-public-view.html,1324
2015-08-29,"Now Playing Around the World, the ‘Trump Show’",World,http://www.nytimes.com/2015/08/29/world/europe/now-playing-around-the-world-the-trump-show.html,837
2015-08-29,Consumer Anxiety in China Undermines Government’s Economic Plans,World,http://www.nytimes.com/2015/08/29/world/asia/consumer-anxiety-in-china-undermines-governments-economic-plans.html,1476
2015-08-29,U.N. Official to Visit Central African Republic Amid Scrutiny Over Peacekeepers,World,http://www.nytimes.com/2015/08/29/world/africa/un-official-to-visit-central-african-republic-amid-scrutiny-over-peacekeepers.html,535
2015-08-29,Antiterrorism Laws Prompt British Library to Distance Itself From Taliban Project,World,http://www.nytimes.com/2015/08/29/world/europe/antiterrorism-laws-prompt-british-library-to-distance-itself-from-taliban-project.html,693
2015-08-29,Europe’s Halting Response to Migrant Crisis Draws Criticism as Toll Mounts,World,http://www.nytimes.com/2015/08/29/world/europe/europe-migrant-refugee-crisis.html,1380
2015-08-29,Erdogan Approves Caretaker Government in Turkey,World,http://www.nytimes.com/2015/08/29/world/europe/erdogan-approves-caretaker-government-in-turkey.html,419
2015-08-29,India and Pakistan Accuse Each Other in Deaths of Civilians,World,http://www.nytimes.com/2015/08/29/world/asia/india-and-pakistan-accuse-each-other-of-cross-border-attacks.html,295
2015-08-29,Death of Knut the Polar Bear Is Explained at Last,World,http://www.nytimes.com/2015/08/29/world/europe/death-of-knut-the-polar-bear-is-explained-at-last.html,557
2015-08-29,"U.S. Citizen, Once Held in Egypt’s Crackdown, Becomes Voice for Inmates",World,http://www.nytimes.com/2015/08/29/world/middleeast/us-citizen-once-held-in-egypts-crackdown-becomes-voice-for-inmates.html,1423
2015-08-29,National Security Adviser Meets With Chinese President Before His U.S. Visit,World,http://www.nytimes.com/2015/08/29/world/asia/susan-rice-xi-jinping-china.html,740
2015-08-29,About 150 Migrants Feared Dead After Boats Sink Off Libya,World,http://www.nytimes.com/2015/08/29/world/middleeast/libya-migrant-boat-sinks.html,408
2015-08-29,"Jozef Wesolowski, Ex-Archbishop Accused of Sexual Abuse, Dies at 67",World,http://www.nytimes.com/2015/08/29/world/europe/jozef-wesolowski-polish-ex-archbishop-accused-of-child-sexual-abuse-is-found-dead.html,551
2015-08-29,Myanmar Democracy Icon Finds Herself Assailed as Authoritarian,World,http://www.nytimes.com/2015/08/29/world/asia/myanmar-democracy-icon-finds-herself-assailed-as-authoritarian.html,1443
2015-08-29,China Investigates Top Executives of Communist Paper’s Website,World,http://www.nytimes.com/2015/08/29/world/asia/china-investigates-top-executives-of-communist-papers-website.html,294
2015-08-29,Europe Reels From More Migrant Deaths on Land and Sea,World,http://www.nytimes.com/2015/08/29/world/europe/migrants-bodies-austria-truck.html,1073
2015-08-29,Kim Jong-un Says North’s ‘Military Muscle’ Made Korean Deal Possible,World,http://www.nytimes.com/2015/08/29/world/asia/kim-jong-un-says-norths-military-muscle-made-korean-deal-possible.html,522
2015-08-28,"Outsiders Stir Politics, but Often Fail to Win or Govern Well",World,http://www.nytimes.com/2015/08/28/world/americas/outsiders-stir-politics-but-often-fail-to-win-or-govern-well.html,688
2015-08-28,The Drunk Man in the Park,World,http://www.nytimes.com/video/world/europe/100000003879962/the-drunk-man-in-the-park.html,23
2015-08-28,Syrian Refugees on Their Journeys,World,http://www.nytimes.com/video/world/europe/100000003879683/syrian-refugees-on-their-journeys.html,28
2015-08-28,Vatican Envoy Dies While Awaiting Trial,World,http://www.nytimes.com/video/world/100000003879269/vatican-envoy-dies-while-awaiting-trial.html,30
2015-08-28,1940: Color Television to Start Jan. 1,World,http://iht-retrospective.blogs.nytimes.com/2015/08/28/1940-color-television-to-start-jan-1/,135
2015-08-28,1890: France-U.S. Trade Dispute,World,http://iht-retrospective.blogs.nytimes.com/2015/08/28/1890-france-u-s-trade-dispute/,191
2015-08-28,Officials Discuss Austrian Truck Tragedy,World,http://www.nytimes.com/video/world/europe/100000003879004/3-detained-over-austria-truck-deaths.html,26
2015-08-28,Which Countries Are Under the Most Strain in the European Migration Crisis?,World,http://www.nytimes.com/interactive/2015/08/28/world/europe/countries-under-strain-from-european-migration-crisis.html,
2015-08-28,Lawyer Who Represented Churches in China Is Missing,World,http://www.nytimes.com/2015/08/28/world/asia/lawyer-who-represented-churches-in-china-is-missing.html,519
2015-08-28,Saudi Arabia: Toll From MERS Increases,World,http://www.nytimes.com/2015/08/28/world/middleeast/saudi-arabia-toll-from-mers-increases.html,118
2015-08-28,Sit-In Leaders Are Charged in Hong Kong,World,http://www.nytimes.com/2015/08/28/world/asia/sit-in-leaders-are-charged-in-hong-kong.html,551
2015-08-28,Rights Groups Stirring Over Sudan President’s Travels,World,http://www.nytimes.com/2015/08/28/world/africa/rights-groups-stirring-over-sudan-presidents-travels.html,710
2015-08-28,Greece: Interim Leader Is Appointed,World,http://www.nytimes.com/2015/08/28/world/europe/greece-interim-leader-is-appointed.html,83
2015-08-28,Poland: A Warning for Treasure Hunters,World,http://www.nytimes.com/2015/08/28/world/europe/poland-a-warning-for-treasure-hunters.html,172
2015-08-28,Guatemala: President Is Urged to Resign,World,http://www.nytimes.com/2015/08/28/world/americas/guatemala-president-is-urged-to-resign.html,120
2015-08-28,Obama’s Sanctions Chief to Defend Iran Accord in Israel,World,http://www.nytimes.com/2015/08/28/world/middleeast/obamas-sanctions-chief-to-defend-iran-accord-in-israel.html,697
2015-08-28,Colombians Flee Venezuela’s Crackdown on Immigrants,World,http://www.nytimes.com/2015/08/28/world/americas/colombians-flee-venezuelas-crackdown-on-immigrants.html,1613
2015-08-28,Days of Unrest Turn Deadly in Indian State of Gujarat,World,http://www.nytimes.com/2015/08/28/world/asia/days-of-unrest-turn-deadly-in-indian-state-of-gujarat.html,493
2015-08-28,"Migrant or Refugee? There Is a Difference, With Legal Implications",World,http://www.nytimes.com/2015/08/28/world/migrants-refugees-europe-syria.html,657
2015-08-28,ISIS Suicide Attack Kills 2 Iraqi Generals Near Ramadi,World,http://www.nytimes.com/2015/08/28/world/middleeast/iraq-isis-suicide-attack-ramadi.html,545
2015-08-28,"Junaid Hussain, ISIS Recruiter, Reported Killed in Airstrike",World,http://www.nytimes.com/2015/08/28/world/middleeast/junaid-hussain-islamic-state-recruiter-killed.html,773
2015-08-28,"As Trash Piles Up, So Does Contempt for Lebanon’s Government",World,http://www.nytimes.com/2015/08/28/world/middleeast/growing-trash-piles-reflect-lebanons-political-gridlock.html,1323
2015-08-28,"Francis Sejersted, 79, Dies; Steered Nobel Peace Prize Into Controversy",World,http://www.nytimes.com/2015/08/27/world/europe/francis-sejersted-79-dies-steered-nobel-peace-prize-into-controversy.html,833
2015-08-28,China Sentences 45 in Restive Region of Xinjiang,World,http://www.nytimes.com/2015/08/28/world/asia/45-sentenced-xinjiang-china-uighurs.html,549
2015-08-28,Grisly Discovery in Migrant Crisis Shocks Europe,World,http://www.nytimes.com/2015/08/28/world/europe/bodies-austria-truck-migrant-crisis.html,1487
2015-08-28,Scrutiny Falls on a Spanish Mosque After Foiled Train Attack,World,http://www.nytimes.com/2015/08/28/world/europe/renewed-scrutiny-for-mosque-in-spain-after-foiled-train-attack.html,1429
2015-08-27,1915: Roosevelt Calls Pacifists ‘Sissies’,World,http://iht-retrospective.blogs.nytimes.com/2015/08/27/1915-roosevelt-calls-pacifists-sissies/,83
2015-08-27,Sinkhole Swallows Five People in China,World,http://www.nytimes.com/video/world/asia/100000003877095/sinkhole-swallows-five-people-in-china.html,29
2015-08-27,Germany Urges Sharing of Migrant Burden,World,http://www.nytimes.com/video/world/europe/100000003877153/germany-urges-sharing-of-migrant-burden.html,29
2015-08-27,Officials on Bodies in Truck Near Vienna,World,http://www.nytimes.com/video/world/europe/100000003877070/officials-on-bodies-in-truck-near-vienna.html,31
2015-08-27,1965: Marriage Mania in Las Vegas,World,http://iht-retrospective.blogs.nytimes.com/2015/08/27/1965-marriage-mania-in-las-vegas/,100
2015-08-27,Hong Kong Student Leaders Charged for Actions That Ignited &#8216;Umbrella Movement&#8217;,World,http://sinosphere.blogs.nytimes.com/2015/08/27/hong-kong-student-leaders-charged-for-roles-in-break-in-that-led-to-umbrella-movement/,642
2015-08-27,Hungarian Fence Doesn’t Deter Migrants,World,http://www.nytimes.com/video/world/europe/100000003876879/hungarian-fence-doesnt-deter-migrants.html,26
