date,headline,section,url,word_count
2015-09-01,"Nelson Shanks, Who Painted the Prominent, Dies at 77",Arts,http://www.nytimes.com/2015/09/01/arts/nelson-shanks-who-painted-the-prominent-dies-at-77.html,978
2015-09-01,"Review: From Taka Kigawa, a Class on Resonance at Le Poisson Rouge",Arts,http://www.nytimes.com/2015/09/01/arts/music/review-from-taka-kigawa-a-class-on-resonance-at-le-poisson-rouge.html,480
2015-09-01,Review: Madboots Dance Ignores Gender Boundaries,Arts,http://www.nytimes.com/2015/09/01/arts/dance/review-madboots-dance-ignores-gender-boundaries.html,459
2015-09-01,"Review: Locrian Chamber Players, With Music Wrapped in Temporary Mystery",Arts,http://www.nytimes.com/2015/09/01/arts/music/review-locrian-chamber-players-with-music-wrapped-in-temporary-mystery.html,523
2015-09-01,"Review: &#8216;Atomic Orbital&#8217; and &#8216;Midway Avenue,&#8217; Examining Electrons and Memories",Arts,http://www.nytimes.com/2015/09/01/arts/dance/review-atomic-orbital-and-midway-avenue-examining-electrons-and-memories.html,439
2015-09-01,Review: ‘Puffin Rock’ Joins Parade of Shows Aimed at Youngest Viewers,Arts,http://www.nytimes.com/2015/09/01/arts/television/review-puffin-rock-joins-parade-of-shows-aimed-at-youngest-viewers.html,585
2015-09-01,Kanye West for President? His Fans Look Forward to 2020,Arts,http://www.nytimes.com/2015/09/01/arts/music/kanye-west-president-2015-vma-speech.html,494
2015-09-01,"At MTV V.M.A.s, Celebrity Feuds, Miley Cyrus and Also Some Music",Arts,http://www.nytimes.com/2015/09/01/arts/music/2015-vma-miley-cyrus-nicki-minaj-kanye-west.html,1082
2015-09-01,"Inside the Making of ‘Dead Petz,’ Miley Cyrus’s Surprise Album",Arts,http://www.nytimes.com/2015/09/01/arts/music/miley-cyrus-and-her-dead-petz.html,1677
2015-09-01,Artifacts from Crimean Museums Are Held Hostage by Politics,Arts,http://www.nytimes.com/2015/08/18/arts/international/artifacts-from-crimean-museums-are-held-hostage-by-politics.html,1405
2015-08-31,&#8216;Narcos&#8217; Episode 8 Recap: It Doesn&#8217;t Have to End This Way,Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/narcos-episode-8-recap-gustavo-dead/,923
2015-08-31,&#8216;Narcos&#8217; Episode 7 Recap: The Trouble With Steve Murphy,Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/narcos-episode-7-recap-diana-kidnapping/,1043
2015-08-31,"In Topping Charts, Disturbed Accomplishes a Rare Feat",Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/in-topping-charts-disturbed-accomplishes-a-rare-feat/,284
2015-08-31,"&#8216;SpongeBob&#8217; Musical Will Open in Chicago, With Sights on Broadway",Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/spongebob-musical-will-open-in-chicago-with-sights-on-broadway/,310
2015-08-31,"MTV&#8217;s V.M.A.s Dominated Social Media, but Had Fewer Viewers",Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/vma-miley-cyrus-nicki-minaj-kanye-west-html/,178
2015-08-31,&#8216;On the Town&#8217; Takes Box Office Leap Thanks to Misty Copeland,Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/on-the-town-takes-box-office-leap-thanks-to-misty-copeland/,318
2015-08-31,"London Theater Journal: Discipline, Punish and Put on a Play",Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/london-theater-journal-discipline-punish-and-put-on-a-play/,766
2015-08-31,Carrie Brownstein&#8217;s Book Tour to Kick Off in Brooklyn,Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/carrie-brownsteins-book-tour-to-kick-off-in-brooklyn/,294
2015-08-31,"The Long, Winding Interview With Miley Cyrus",Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/the-long-winding-interview-with-miley-cyrus/,583
2015-08-31,Art Market Bracing for an Uncertain Sales Season,Arts,http://www.nytimes.com/2015/08/31/arts/international/art-market-bracing-for-an-uncertain-sales-season.html,1325
2015-08-31,President Obama to Run Wild With Bear Grylls,Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/president-obama-to-run-wild-with-bear-grylls/,209
2015-08-31,&#8216;I Am Cait&#8217; Episode 6 Recap: Enough of This Dating Nonsense,Arts,http://artsbeat.blogs.nytimes.com/2015/08/31/i-am-cait-episode-6-recap-dating-candis/,870
2015-08-31,Monsters Unleashed  ,Arts,http://www.nytimes.com/2015/08/31/arts/dance/monsters-unleashed.html,879
2015-08-31,Times Critics’ Guide: What to Do This Week,Arts,http://www.nytimes.com/2015/08/31/arts/times-critics-guide-what-to-do-this-week.html,438
2015-08-31,What&#8217;s on TV Monday,Arts,http://www.nytimes.com/2015/08/31/arts/television/whats-on-tv-monday.html,683
2015-08-31,Kanye West to Perform an ‘808s’ Concert,Arts,http://www.nytimes.com/2015/08/31/arts/music/kanye-west-to-perform-an-808s-concert.html,125
2015-08-31,"In Lorde&#8217;s Wake, a Groundswell of Female Rebels in Pop",Arts,http://www.nytimes.com/2015/08/31/arts/music/in-lordes-wake-a-groundswell-of-female-rebels-in-pop.html,1172
2015-08-31,"Review: At Indian Dance Festival, Subtleties in the Sway of a Torso",Arts,http://www.nytimes.com/2015/08/31/arts/dance/review-at-indian-dance-festival-subtleties-in-the-sway-of-a-torso.html,895
2015-08-31,Review: Choosing a Husband or a Lover in Dell&#8217;Arte Opera Ensemble&#8217;s &#8216;Rosina&#8217;,Arts,http://www.nytimes.com/2015/08/31/arts/music/review-choosing-a-husband-or-a-lover-in-dellarte-opera-ensembles-rosina.html,495
2015-08-31,"Review: LoftOpera Brings Mischief, and a Crowd, to Berlioz and Mahler",Arts,http://www.nytimes.com/2015/08/31/arts/music/review-loftopera-brings-mischief-and-a-crowd-to-berlioz-and-mahler.html,459
2015-08-31,Zhang Huoding of Peking Opera Takes a Turn in the United States,Arts,http://www.nytimes.com/2015/08/31/arts/music/zhang-huoding-of-peking-opera-takes-a-turn-in-the-united-states.html,1281
2015-08-31,Review: Martha Graham Dancers Explore Myth and Machismo at Jacob&#8217;s Pillow,Arts,http://www.nytimes.com/2015/08/31/arts/dance/review-martha-graham-dancers-explore-myth-and-machismo-at-jacobs-pillow.html,442
2015-08-31,"Review: &#8216;Todrick,&#8217; on the YouTube Star Todrick Hall&#8217;s Relentless Pursuit of Fame",Arts,http://www.nytimes.com/2015/08/31/arts/television/review-todrick-on-the-youtube-star-todrick-halls-relentless-pursuit-of-fame.html,586
2015-08-31,The Wadsworth Atheneum in Hartford Puts Final Touches on a Comeback,Arts,http://www.nytimes.com/2015/08/31/arts/design/the-wadsworth-atheneum-in-hartford-puts-final-touches-on-a-comeback.html,1234
2015-08-30,&#8216;Masters of Sex&#8217; Recap: Let&#8217;s Talk Betrayal,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/masters-of-sex-recap-lets-talk-betrayal/,670
2015-08-30,&#8216;Fear the Walking Dead&#8217; Recap: Saddest Birthday Party Ever,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/fear-the-walking-dead-episode-2-recap/,1149
2015-08-30,&#8216;Narcos&#8217; Episode 6 Recap: Fathers and Sons,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/narcos-episode-6-recap-gacha-airline-bombing/,1037
2015-08-30,Protesters Demand Restoration of Mephistopheles Sculpture in St. Petersburg,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/protesters-demand-restoration-of-mephistopheles-sculpture-in-st-petersburg/,388
2015-08-30,Big Apple Circus to Focus on Early Travel in 38th Season,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/big-apple-circus-to-focus-on-early-travel-in-38th-season/,132
2015-08-30,&#8216;Straight Outta Compton&#8217; Is No. 1 for Third Week at Box Office,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/straight-outta-compton-is-no-1-for-third-week-at-box-office/,192
2015-08-30,&#8216;The Witches of Venice&#8217; by Philip Glass to Have American Premiere,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/the-witches-of-venice-by-philip-glass-to-have-american-premiere/,189
2015-08-30,&#8216;Narcos&#8217; Episode 5 Recap: There Will Be a Future,Arts,http://artsbeat.blogs.nytimes.com/2015/08/30/narcos-episode-5-recap-gaviria/,1132
2015-08-30,2015 MTV Video Music Awards,Arts,http://www.nytimes.com/slideshow/2015/08/30/arts/music/2015-mtv-video-music-awards.html,12
2015-08-30,A New Look for the Wadsworth Atheneum,Arts,http://www.nytimes.com/slideshow/2015/08/30/arts/design/a-new-look-for-the-wadsworth-atheneum.html,8
2015-08-30,VMAs 2015: Moments to Watch,Arts,http://www.nytimes.com/2015/08/30/arts/music/2015-mtv-vmas.html,417
2015-08-30,What&#8217;s On TV Sunday,Arts,http://www.nytimes.com/2015/08/30/arts/television/whats-on-tv-sunday.html,581
2015-08-30,"George Cleve, Conductor Who Interpreted Mozart, Dies at 79",Arts,http://www.nytimes.com/2015/08/30/arts/music/george-cleve-conductor-who-interpreted-mozart-dies-at-79.html,520
2015-08-30,"Johan Renvall, American Ballet Theater Principal, Dies at 55",Arts,http://www.nytimes.com/2015/08/30/arts/dance/johan-renvall-american-ballet-theater-principal-dies-at-55.html,463
2015-08-30,Mishka Henner Uses Google Earth as Muse,Arts,http://www.nytimes.com/2015/08/30/arts/design/mishka-henner-uses-google-earth-as-muse-for-his-aerial-art.html,1336
2015-08-30,Bargemusic&#8217;s &#8216;Here and Now Labor Day Festival&#8217;,Arts,http://www.nytimes.com/2015/08/30/arts/music/bargemusics-here-and-now-labor-day-festival.html,162
2015-08-30,"&#8216;The Czech Lute,&#8217; a Baroque Masterpiece, Gets Filled In",Arts,http://www.nytimes.com/2015/08/30/arts/music/the-czech-lute-a-baroque-masterpiece-gets-filled-in.html,1335
2015-08-30,Glorya Kaufman School of Dance Adds a New Dimension to Arts in Los Angeles,Arts,http://www.nytimes.com/2015/08/30/arts/dance/glorya-kaufman-school-of-dance-adds-a-new-dimension-to-arts-in-los-angeles.html,1132
2015-08-30,&#8216;Costume en Face&#8217; Adds Sketches and English Translations to Notes on Butoh,Arts,http://www.nytimes.com/2015/08/30/arts/dance/costume-en-face-adds-sketches-and-english-translations-to-notes-on-butoh.html,162
2015-08-30,MoMA Presents an Exhibition on Eastern European and Latin American Art,Arts,http://www.nytimes.com/2015/08/30/arts/design/moma-presents-an-exhibition-on-eastern-european-and-latin-american-art.html,155
2015-08-30,National Geographic&#8217;s TV Outlets Examine Elephant&#8217;s Plight,Arts,http://www.nytimes.com/2015/08/30/arts/television/national-geographics-tv-outlets-examine-elephants-plight.html,194
2015-08-30,Amy Bezunartea&#8217;s &#8216;New Villain&#8217; Taps a Discomfort Zone of Terse Insights,Arts,http://www.nytimes.com/2015/08/30/arts/music/amy-bezunarteas-new-villain-taps-a-discomfort-zone-of-terse-insights.html,146
2015-08-30,"Frank Dillane of &#8216;Fear the Walking Dead,&#8217; Dodging Zombies and Seeking a Pub",Arts,http://www.nytimes.com/2015/08/30/arts/television/frank-dillane-of-fear-the-walking-dead-dodging-zombies-and-seeking-a-pub.html,635
2015-08-30,"Keith Richards on &#8216;Crosseyed Heart&#8217;: It&#8217;s Solo Rock &#8217;n&#8217; Roll, but He Likes It",Arts,http://www.nytimes.com/2015/08/30/arts/music/keith-richards-on-crosseyed-heart-its-solo-rock-n-roll-but-he-likes-it.html,1976
2015-08-30,Netflix Looks to &#8216;Narcos&#8217; for a New Audience,Arts,http://www.nytimes.com/2015/08/30/arts/television/netflix-looks-to-narcos-for-a-new-audience.html,1128
2015-08-30,"Ronald Reagan Receives a New Term, on TV",Arts,http://www.nytimes.com/2015/08/30/arts/television/ronald-reagan-receives-a-new-term-on-tv.html,509
2015-08-29,&#8216;Hannibal&#8217; Series Finale Recap: Give Us a Hug,Arts,http://artsbeat.blogs.nytimes.com/2015/08/29/hannibal-series-finale-recap/,897
2015-08-29,&#8216;Narcos&#8217; Episode 4 Recap: Extradition Blues,Arts,http://artsbeat.blogs.nytimes.com/2015/08/29/narcos-episode-4-recap-m19-raid-extradition/,1023
2015-08-29,Fly Riffs on Air Strings,Arts,http://www.nytimes.com/video/arts/100000003881261/fly-riffs-on-air-strings.html,18
2015-08-29,&#8216;Narcos&#8217; Episode 3 Recap: Pablo the Politician,Arts,http://artsbeat.blogs.nytimes.com/2015/08/29/narcos-episode-3-recap-election/,1113
2015-08-29,What&#8217;s On TV Saturday,Arts,http://www.nytimes.com/2015/08/29/arts/television/whats-on-tv-saturday.html,698
2015-08-29,Iran and Israel United in Opposition to Daniel Barenboim Concert,Arts,http://www.nytimes.com/2015/08/29/arts/music/iran-and-israel-united-in-opposition-to-daniel-barenboim-concert.html,276
2015-08-29,Art Show Captures the Wrenching Effects of Closing a School,Arts,http://www.nytimes.com/2015/08/29/arts/design/art-show-captures-the-wrenching-effects-of-closing-a-school.html,897
2015-08-29,Review: &#8216;Pearl&#8217; Visits the Many Worlds of &#8216;The Good Earth&#8217; Author,Arts,http://www.nytimes.com/2015/08/29/arts/dance/review-pearl-visits-the-many-worlds-of-the-good-earth-author.html,533
2015-08-29,"Review: &#8216;Dumbo,&#8217; With Glitter and Lap Dances, Takes Flight at Jack",Arts,http://www.nytimes.com/2015/08/29/arts/dance/review-dumbo-with-glitter-and-lap-dances-takes-flight-at-jack.html,369
2015-08-29,Review: Martha Graham Dancers in an Eclectic Menu at Jacob&#8217;s Pillow,Arts,http://www.nytimes.com/2015/08/29/arts/dance/review-martha-graham-dancers-in-an-eclectic-menu-at-jacobs-pillow.html,442
2015-08-29,"Melody Patterson, Wrangler Jane on ‘F Troop,’ Dies at 66",Arts,http://www.nytimes.com/2015/08/28/arts/television/melody-patterson-66-wrangler-jane-on-f-troop.html,284
2015-08-28,"INDEX: Design Award Aims to Solve the World’s Problems, a Few at a Time",Arts,http://www.nytimes.com/2015/08/28/arts/design/index-design-award-aims-to-solve-the-worlds-problems-a-few-at-a-time.html,1093
2015-08-28,Beatles and Abba Items to Be Auctioned,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/beatles-and-abba-items-to-be-auctioned/,344
2015-08-28,Injured &#8216;Wicked&#8217; Actress Seeks Evidence in Court,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/injured-wicked-actress-seeks-evidence-in-court/,272
2015-08-28,New York Theater Ballet Announces Season,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/new-york-theater-ballet-announces-season/,188
2015-08-28,"Popcast: The Weeknd, No Longer a Mysterious Internet Presence",Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/popcast-the-weeknd-no-longer-a-mysterious-internet-presence/,257
2015-08-28,Book Review Podcast: &#8216;Give Us the Ballot&#8217;,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/book-review-podcast-give-us-the-ballot/,215
2015-08-28,&#8216;Narcos&#8217; Episode 2 Recap: Death to Kidnappers,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/narcos-episode-2-recap-kidnapping/,1123
2015-08-28,"A Yiddish Operetta, Once Lost, Will Receive Its Full First Staging in 70 Years",Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/a-yiddish-operetta-once-lost-will-receive-its-full-first-staging-in-70-years/,369
2015-08-28,What&#8217;s on This Week Around the World,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/whats-on-this-week-around-the-world-39/,815
2015-08-28,"Video Reviews of  &#8216;When Animals Dream,&#8217; &#8216;Queen of Earth,&#8217; and &#8216;No Escape.&#8217;",Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/video-reviews-of-when-animals-dream-queen-of-earth-and-no-escape/,25
2015-08-28,Play About Incarcerated Women Wins Best of Edinburgh Award,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/play-about-incarcerated-women-wins-best-of-edinburgh-award/,366
2015-08-28,&#8216;Narcos&#8217; Episode 1 Recap: Meet Pablo Escobar,Arts,http://artsbeat.blogs.nytimes.com/2015/08/28/narcos-episode-1-recap-premiere/,1167
2015-08-28,What&#8217;s On TV Friday,Arts,http://www.nytimes.com/2015/08/28/arts/television/whats-on-tv-friday.html,698
2015-08-28,Jazz Listings for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/music/jazz-listings-for-aug-28-sept-3.html,1678
2015-08-28,Classical &amp; Opera Listings for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/music/classical-opera-listings-for-aug-28-sept-3.html,305
2015-08-28,Pop &amp; Rock Listings for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/music/pop-rock-listings-for-aug-28-sept-3.html,824
2015-08-28,Comedy Listings for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/comedy-listings-for-aug-28-sept-3.html,590
2015-08-28,Dance Listings for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/dance/dance-listings-for-aug-28-sept-3.html,559
2015-08-28,Museum &amp; Gallery Listings for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/design/museum-gallery-listings-for-aug-28-sept-3.html,7169
2015-08-28,Spare Times for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/spare-times-for-aug-28-sept-3.html,2748
2015-08-28,Review: Elaine Lustig Cohen&#8217;s Paintings Move Into Philip Johnson&#8217;s Glass House,Arts,http://www.nytimes.com/2015/08/28/arts/design/review-elaine-lustig-cohens-paintings-move-into-philip-johnsons-glass-house.html,884
2015-08-28,Review: ‘Endless House’ Expands the Definition of Home,Arts,http://www.nytimes.com/2015/08/28/arts/design/review-endless-house-expands-the-definition-of-home.html,1015
2015-08-28,Spare Times for Children for Aug. 28-Sept. 3,Arts,http://www.nytimes.com/2015/08/28/arts/spare-times-for-children-for-aug-28-sept-3.html,4154
2015-08-28,Review: ‘Grand Illusions’ Showcases Deceptive Photography,Arts,http://www.nytimes.com/2015/08/28/arts/design/review-grand-illusions-showcases-deceptive-photography.html,1188
2015-08-28,A Brief History of Panda Diplomacy,Arts,http://www.nytimes.com/2015/08/28/arts/a-brief-history-of-panda-diplomacy.html,523
2015-08-28,"Review: ‘Made in the Americas’ Explores Globalism From Way, Way Back",Arts,http://www.nytimes.com/2015/08/28/arts/design/review-made-in-the-americas-explores-globalism-from-way-way-back.html,1270
2015-08-28,The Role of D&eacute;cor in Hitler&#8217;s Life,Arts,http://www.nytimes.com/2015/08/28/arts/design/the-role-of-decor-in-hitlers-life.html,525
2015-08-28,MTV VMAs 2015: Nominees Offer a Bundle of Contradictions,Arts,http://www.nytimes.com/2015/08/28/arts/music/video-of-the-year-nominees-for-the-vmas-offer-a-bundle-of-contradictions.html,710
2015-08-28,"Review: Recalling Ray Johnson, a Pioneer of Mail Art",Arts,http://www.nytimes.com/2015/08/28/arts/design/review-recalling-ray-johnson-a-pioneer-of-mail-art.html,296
2015-08-28,"Review: &#8216;Dream House&#8217; at Dia:Chelsea, a Hallucinatory Show",Arts,http://www.nytimes.com/2015/08/28/arts/design/review-dream-house-at-diachelsea-a-hallucinatory-show.html,347
2015-08-28,Review: &#8216;Measure&#8217; Investigates the Art of Quantifying,Arts,http://www.nytimes.com/2015/08/28/arts/design/review-measure-investigates-the-art-of-quantifying.html,328
2015-08-28,Review: Leonor Antunes&#8217;s New Show Reflects Artists Who Inspired Her,Arts,http://www.nytimes.com/2015/08/28/arts/design/review-leonor-antuness-new-show-reflects-artists-who-inspired-her.html,321
2015-08-28,"At This Brooklyn Church, Everything Must Go",Arts,http://www.nytimes.com/2015/08/28/arts/design/at-this-brooklyn-church-everything-must-go.html,444
2015-08-28,Architectural Salvage at a Brooklyn Church,Arts,http://www.nytimes.com/slideshow/2015/08/28/arts/design/architectural-salvage-at-a-brooklyn-church.html,24
2015-08-28,Miley Cyrus on Nicki Minaj and Hosting a ‘Raw’ MTV Video Music Awards,Arts,http://www.nytimes.com/2015/08/28/arts/music/miley-cyrus-2015-mtv-vmas.html,1813
2015-08-28,&#8216;The Daily Show&#8217; Gets Ready to Go Viral,Arts,http://www.nytimes.com/2015/08/28/arts/television/the-daily-show-gets-ready-to-go-viral.html,514
2015-08-28,"The High Bridge, a Scenic and Serene Cousin of the High Line",Arts,http://www.nytimes.com/2015/08/28/arts/the-high-bridge-a-scenic-and-serene-cousin-of-the-high-line.html,1558
2015-08-28,Review: &#8216;Narcos&#8217; Follows the Rise and Reign of Pablo Escobar,Arts,http://www.nytimes.com/2015/08/28/arts/television/review-narcos-follows-the-rise-and-reign-of-pablo-escobar.html,872
2015-08-27,Segerstrom Center Says It Is Nearing Its Fund-Raising Goal,Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/segerstrom-center-says-it-raised-nearly-two-thirds-of-fund-raising-goal/,398
2015-08-27,"The Expense of Enjoying the Arts, Around the Continent",Arts,http://www.nytimes.com/2015/08/27/arts/international/the-expense-of-enjoying-the-arts-around-the-continent.html,326
2015-08-27,"V&A Asks, What Is Luxury?",Arts,http://www.nytimes.com/2015/08/27/arts/international/va-asks-what-is-luxury.html,827
2015-08-27,Daniel Barenboim Provokes Backlash Over Iran Concert,Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/daniel-barenboim-provokes-backlash-over-iran-concert/,375
2015-08-27,Met Announces Extended Hours for Chinese Fashion Show,Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/met-announces-extended-hours-for-chinese-fashion-show/,181
2015-08-27,Second City Assesses Losses After Fire,Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/second-city-assesses-losses-after-fire/,346
2015-08-27,"Spike Lee, Gena Rowlands, Debbie Reynolds to Receive Honorary Oscars",Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/spike-lee-gena-rowlands-debbie-reynolds-to-receive-honorary-oscars/,316
2015-08-27,MSNBC Moves Al Sharpton&#8217;s Daily Show to Sundays,Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/msnbc-moves-al-sharptons-daily-show-to-sundays/,180
2015-08-27,"Tyler, the Creator Barred From the United Kingdom",Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/tyler-the-creator-barred-from-the-united-kingdom/,203
2015-08-27,London Theater Journal: Make &#8216;Em Dream,Arts,http://artsbeat.blogs.nytimes.com/2015/08/27/london-theater-journal-make-em-dream/,1003
2015-08-27,What to Do This Weekend,Arts,http://www.nytimes.com/2015/08/27/arts/what-to-do-this-weekend.html,575
2015-08-27,What&#8217;s On TV Thursday,Arts,http://www.nytimes.com/2015/08/27/arts/television/whats-on-tv-thursday.html,664
2015-08-27,Amy Poehler on Enjoying the View From the Losers&#8217; Circle and Moving On,Arts,http://www.nytimes.com/2015/08/27/arts/television/amy-poehler-on-enjoying-the-view-from-the-losers-circle-and-moving-on.html,994
2015-08-27,"For &#8216;Pearl,&#8217; a 4,200-Gallon River Runs Through the Koch Theater",Arts,http://www.nytimes.com/2015/08/27/arts/dance/for-pearl-a-4200-gallon-river-runs-through-the-koch-theater.html,872
2015-08-27,Director at Uzbekistan Museum Is Dismissed and Accused of Crimes,Arts,http://www.nytimes.com/2015/08/27/arts/design/director-at-uzbekistan-museum-is-dismissed-and-accused-of-crimes.html,906
2015-08-27,Misty Copeland Makes Her Broadway Debut in ‘On the Town’,Arts,http://www.nytimes.com/2015/08/27/arts/dance/misty-copeland-makes-her-broadway-debut-in-on-the-town.html,599
2015-08-27,"Review: C&eacute;cile McLorin Salvant Wields Her Power, Drawing From Her Album &#8216;For One to Love&#8217;",Arts,http://www.nytimes.com/2015/08/27/arts/music/review-cecile-mclorin-salvant-wields-her-power-drawing-from-her-album-for-one-to-love.html,605
2015-08-27,Review: Beach House Releases &#8216;Depression Cherry&#8217;,Arts,http://www.nytimes.com/2015/08/27/arts/music/review-beach-house-releases-depression-cherry.html,329
2015-08-27,Review: The Weeknd Makes a Bid for Pop Outreach on ‘Beauty Behind the Madness’,Arts,http://www.nytimes.com/2015/08/27/arts/music/review-the-weeknd-makes-a-bid-for-pop-outreach-on-a-new-album.html,508
